CookerStat, GenerateAssetRegistry=0.021853, Initialize=0.111744, RunGuid=RunIDCD8431A0446D81809A89F5A0526DB223
SavePackageTransactionId6880725D47F373D8F93E03B9739753ED_0, Filename=D:/Git/RiggingShooter/GameJamRigging/Saved/Autosaves/Game/Enemies/Turret/BTService_TurretTrackPlayer_Auto1.uasset, AutoPackageBackupDelegate=22.492361, FlushAsyncLoading=0.013001, FlushStreamingFunc=0.082426, BlockTillAllRequestsFinished=0.006914, ResetLoadersForSaveUnMarkAllObjects=0.375062, TagPackageExports=13.823349, BeginCacheForCookedPlatformData=0.004977, SerializeImports=14.674705, GatherLocalizableTextData=10.202453, MarkNames=0.113681, SerializeSummary=0.022959, SerializeNames=0.284892, SerializeGatherableTextData=0.146870, BuildExportMap=0.236213, SortExportsNonSeekfree=2.998006, SortExportsSeekfreeConstructor=0.098743, SortExportsSeekfreeInner=15.523295, SortExportsSeekfree=0.011064, BuildDependencyMap=0.190295, SerializeImportMap=0.027381, SerializeExportMap=0.074405, SerializeDependencyMap=0.023235, SerializeStringAssetReferenceMap=0.004426, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.130768, SerializeExports=23.005720, SerializeBulkData=0.031810, MoveFile=0.675995, UnaccountedTime=0.179511, RunGuid=RunIDCD8431A0446D81809A89F5A0526DB223
SavePackageTransactionId6880725D47F373D8F93E03B9739753ED_22, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Enemies/Turret/Enemy_Turret.uasset, AutoPackageBackupDelegate=23.692783, FlushAsyncLoading=0.006638, FlushStreamingFunc=0.043426, BlockTillAllRequestsFinished=0.004426, ResetLoadersForSaveUnMarkAllObjects=0.159040, TagPackageExports=17.306774, BeginCacheForCookedPlatformData=0.006087, SerializeImports=35.508606, GatherLocalizableTextData=17.736052, MarkNames=0.127509, SerializeSummary=0.017978, SerializeNames=0.463296, SerializeGatherableTextData=0.171486, BuildExportMap=0.407148, SortExportsNonSeekfree=3.997341, SortExportsSeekfreeConstructor=0.011064, SortExportsSeekfreeInner=31.998352, SortExportsSeekfree=0.007190, BuildDependencyMap=0.150193, SerializeImportMap=0.030149, SerializeExportMap=0.100680, SerializeDependencyMap=0.063892, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.410953, SerializeExports=28.213989, SerializeBulkData=0.012171, MoveFile=0.775848, UnaccountedTime=0.629805, RunGuid=RunIDCD8431A0446D81809A89F5A0526DB223
SavePackageTransactionId6880725D47F373D8F93E03B9739753ED_23, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Enemies/Turret/BTService_TurretTrackPlayer.uasset, AutoPackageBackupDelegate=19.036871, FlushAsyncLoading=0.006359, FlushStreamingFunc=0.072192, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.168443, TagPackageExports=18.711317, BeginCacheForCookedPlatformData=0.003319, SerializeImports=18.010710, GatherLocalizableTextData=11.360552, MarkNames=0.099022, SerializeSummary=0.014935, SerializeNames=0.285722, SerializeGatherableTextData=0.425953, BuildExportMap=0.693422, SortExportsNonSeekfree=7.616851, SortExportsSeekfreeConstructor=0.012171, SortExportsSeekfreeInner=21.823280, SortExportsSeekfree=0.006087, BuildDependencyMap=0.128891, SerializeImportMap=0.055041, SerializeExportMap=0.223767, SerializeDependencyMap=0.018254, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.268903, SerializeExports=27.573950, SerializeBulkData=0.014935, MoveFile=1.635779, UnaccountedTime=1.458757, RunGuid=RunIDCD8431A0446D81809A89F5A0526DB223
SavePackageTransactionId6880725D47F373D8F93E03B9739753ED_24, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Enemies/Turret/BTTask_RotateScanTurret.uasset, AutoPackageBackupDelegate=19.749653, FlushAsyncLoading=0.009127, FlushStreamingFunc=0.162639, BlockTillAllRequestsFinished=0.009403, ResetLoadersForSaveUnMarkAllObjects=0.266638, TagPackageExports=14.317345, BeginCacheForCookedPlatformData=0.003599, SerializeImports=14.925298, GatherLocalizableTextData=17.534138, MarkNames=0.171762, SerializeSummary=0.028491, SerializeNames=0.594955, SerializeGatherableTextData=0.343528, BuildExportMap=0.615146, SortExportsNonSeekfree=4.041873, SortExportsSeekfreeConstructor=0.010785, SortExportsSeekfreeInner=14.219984, SortExportsSeekfree=0.006638, BuildDependencyMap=0.112299, SerializeImportMap=0.020742, SerializeExportMap=0.070255, SerializeDependencyMap=0.016317, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.884714, SerializeExports=19.524508, SerializeBulkData=0.005532, MoveFile=0.719700, UnaccountedTime=0.562590, RunGuid=RunIDCD8431A0446D81809A89F5A0526DB223
SavePackageTransactionId6880725D47F373D8F93E03B9739753ED_25, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Maps/ChrisTest.umap, AutoPackageBackupDelegate=14.369618, FlushAsyncLoading=0.005256, FlushStreamingFunc=0.066105, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=82.623383, TagPackageExports=4.073404, BeginCacheForCookedPlatformData=0.002488, SerializeImports=5.272992, GatherLocalizableTextData=16.734776, MarkNames=0.746254, SerializeSummary=0.024341, SerializeNames=0.474356, SerializeGatherableTextData=0.039555, BuildExportMap=0.257231, SortExportsNonSeekfree=1.186591, SortExportsSeekfreeConstructor=0.142168, SortExportsSeekfreeInner=42.076061, SortExportsSeekfree=0.007190, BuildDependencyMap=0.127234, SerializeImportMap=0.022680, SerializeExportMap=0.047851, SerializeDependencyMap=0.014659, SerializeStringAssetReferenceMap=0.003599, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.279522, SerializeExports=9.132311, SerializeBulkData=0.005256, MoveFile=0.621784, UnaccountedTime=0.565358, RunGuid=RunIDCD8431A0446D81809A89F5A0526DB223
SavePackageTransactionId6880725D47F373D8F93E03B9739753ED_26, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Enemies/Turret/Enemy_Turret.uasset, AutoPackageBackupDelegate=14.941894, FlushAsyncLoading=0.004981, FlushStreamingFunc=0.031531, BlockTillAllRequestsFinished=0.003595, ResetLoadersForSaveUnMarkAllObjects=0.160977, TagPackageExports=41.400063, BeginCacheForCookedPlatformData=0.006914, SerializeImports=23.170572, GatherLocalizableTextData=17.937410, MarkNames=0.269402, SerializeSummary=0.037339, SerializeNames=0.882890, SerializeGatherableTextData=0.369254, BuildExportMap=0.801846, SortExportsNonSeekfree=7.440660, SortExportsSeekfreeConstructor=0.024062, SortExportsSeekfreeInner=34.448978, SortExportsSeekfree=0.008576, BuildDependencyMap=0.172593, SerializeImportMap=0.057530, SerializeExportMap=0.218235, SerializeDependencyMap=0.025999, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.491442, SerializeExports=42.375614, SerializeBulkData=0.017703, MoveFile=1.373567, UnaccountedTime=1.261547, RunGuid=RunIDCD8431A0446D81809A89F5A0526DB223
SavePackageTransactionId6880725D47F373D8F93E03B9739753ED_27, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Maps/ChrisTest.umap, AutoPackageBackupDelegate=13.134904, FlushAsyncLoading=0.006087, FlushStreamingFunc=0.066936, BlockTillAllRequestsFinished=0.004977, ResetLoadersForSaveUnMarkAllObjects=90.463722, TagPackageExports=4.134253, BeginCacheForCookedPlatformData=0.002213, SerializeImports=6.110519, GatherLocalizableTextData=16.311314, MarkNames=0.089061, SerializeSummary=0.016876, SerializeNames=0.433423, SerializeGatherableTextData=0.034850, BuildExportMap=0.260551, SortExportsNonSeekfree=0.774741, SortExportsSeekfreeConstructor=0.060573, SortExportsSeekfreeInner=25.134943, SortExportsSeekfree=0.006363, BuildDependencyMap=0.120871, SerializeImportMap=0.022683, SerializeExportMap=0.048958, SerializeDependencyMap=0.013556, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.219504, SerializeExports=14.627404, SerializeBulkData=0.006914, MoveFile=0.681251, UnaccountedTime=0.590250, RunGuid=RunIDCD8431A0446D81809A89F5A0526DB223
SavePackageTransactionId6880725D47F373D8F93E03B9739753ED_28, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Enemies/Turret/Enemy_Turret.uasset, AutoPackageBackupDelegate=12.905885, FlushAsyncLoading=0.005808, FlushStreamingFunc=0.029322, BlockTillAllRequestsFinished=0.003595, ResetLoadersForSaveUnMarkAllObjects=0.154063, TagPackageExports=20.902775, BeginCacheForCookedPlatformData=0.004426, SerializeImports=20.040079, GatherLocalizableTextData=16.061272, MarkNames=0.103444, SerializeSummary=0.018533, SerializeNames=0.419315, SerializeGatherableTextData=0.136916, BuildExportMap=0.349615, SortExportsNonSeekfree=3.221218, SortExportsSeekfreeConstructor=0.012722, SortExportsSeekfreeInner=31.691055, SortExportsSeekfree=0.008296, BuildDependencyMap=0.185873, SerializeImportMap=0.067212, SerializeExportMap=0.204679, SerializeDependencyMap=0.037618, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.375547, SerializeExports=34.086914, SerializeBulkData=0.018258, MoveFile=0.838358, UnaccountedTime=0.623167, RunGuid=RunIDCD8431A0446D81809A89F5A0526DB223
SavePackageTransactionId6880725D47F373D8F93E03B9739753ED_29, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Enemies/Turret/BTService_TurretTrackPlayer.uasset, AutoPackageBackupDelegate=14.706239, FlushAsyncLoading=0.006914, FlushStreamingFunc=0.056148, BlockTillAllRequestsFinished=0.004426, ResetLoadersForSaveUnMarkAllObjects=0.160977, TagPackageExports=16.825222, BeginCacheForCookedPlatformData=0.007194, SerializeImports=18.913511, GatherLocalizableTextData=11.378806, MarkNames=0.078831, SerializeSummary=0.014935, SerializeNames=0.300106, SerializeGatherableTextData=0.188362, BuildExportMap=0.268295, SortExportsNonSeekfree=3.669575, SortExportsSeekfreeConstructor=0.011615, SortExportsSeekfreeInner=33.509941, SortExportsSeekfree=0.008021, BuildDependencyMap=0.163466, SerializeImportMap=0.023790, SerializeExportMap=0.090446, SerializeDependencyMap=0.022128, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.316199, SerializeExports=30.421764, SerializeBulkData=0.011340, MoveFile=0.812080, UnaccountedTime=0.642251, RunGuid=RunIDCD8431A0446D81809A89F5A0526DB223
SavePackageTransactionId6880725D47F373D8F93E03B9739753ED_30, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Enemies/Turret/BTTask_RotateScanTurret.uasset, AutoPackageBackupDelegate=16.120735, FlushAsyncLoading=0.006363, FlushStreamingFunc=0.095978, BlockTillAllRequestsFinished=0.006363, ResetLoadersForSaveUnMarkAllObjects=0.175085, TagPackageExports=12.892883, BeginCacheForCookedPlatformData=0.002488, SerializeImports=15.741255, GatherLocalizableTextData=8.984331, MarkNames=0.063892, SerializeSummary=0.014108, SerializeNames=0.268295, SerializeGatherableTextData=0.128340, BuildExportMap=0.235103, SortExportsNonSeekfree=2.533052, SortExportsSeekfreeConstructor=0.011615, SortExportsSeekfreeInner=13.403203, SortExportsSeekfree=0.005253, BuildDependencyMap=0.107598, SerializeImportMap=0.022128, SerializeExportMap=0.071637, SerializeDependencyMap=0.016596, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.734801, SerializeExports=24.996370, SerializeBulkData=0.009127, MoveFile=1.007907, UnaccountedTime=0.673786, RunGuid=RunIDCD8431A0446D81809A89F5A0526DB223
SavePackageTransactionId6880725D47F373D8F93E03B9739753ED_31, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Maps/ChrisTest.umap, AutoPackageBackupDelegate=16.011759, FlushAsyncLoading=0.005256, FlushStreamingFunc=0.047572, BlockTillAllRequestsFinished=0.004701, ResetLoadersForSaveUnMarkAllObjects=92.482307, TagPackageExports=4.212528, BeginCacheForCookedPlatformData=0.002488, SerializeImports=4.987825, GatherLocalizableTextData=16.857584, MarkNames=0.079662, SerializeSummary=0.016041, SerializeNames=0.407148, SerializeGatherableTextData=0.032913, BuildExportMap=0.255849, SortExportsNonSeekfree=0.788018, SortExportsSeekfreeConstructor=0.061680, SortExportsSeekfreeInner=25.302839, SortExportsSeekfree=0.005808, BuildDependencyMap=0.115614, SerializeImportMap=0.023235, SerializeExportMap=0.049789, SerializeDependencyMap=0.013277, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.228079, SerializeExports=10.380853, SerializeBulkData=0.006363, MoveFile=0.666313, UnaccountedTime=0.569783, RunGuid=RunIDCD8431A0446D81809A89F5A0526DB223
SavePackageTransactionId6880725D47F373D8F93E03B9739753ED_32, Filename=D:/Git/RiggingShooter/GameJamRigging/Content/Enemies/Turret/Enemy_Turret.uasset, AutoPackageBackupDelegate=13.670392, FlushAsyncLoading=0.005256, FlushStreamingFunc=0.079934, BlockTillAllRequestsFinished=0.006638, ResetLoadersForSaveUnMarkAllObjects=0.175361, TagPackageExports=17.380905, BeginCacheForCookedPlatformData=0.005808, SerializeImports=19.420784, GatherLocalizableTextData=14.589235, MarkNames=0.128616, SerializeSummary=0.016045, SerializeNames=0.405762, SerializeGatherableTextData=0.134148, BuildExportMap=0.344362, SortExportsNonSeekfree=3.312767, SortExportsSeekfreeConstructor=0.014659, SortExportsSeekfreeInner=32.041779, SortExportsSeekfree=0.008851, BuildDependencyMap=0.167064, SerializeImportMap=0.028767, SerializeExportMap=0.101786, SerializeDependencyMap=0.039276, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.357018, SerializeExports=27.458609, SerializeBulkData=0.012171, MoveFile=0.712231, UnaccountedTime=0.608508, RunGuid=RunIDCD8431A0446D81809A89F5A0526DB223
